train_loss,val_loss
0.4946556191902306,0.04057324010000219
0.018306025658388434,0.007996943455222508
0.009057788071452348,0.006635956226854208
0.007973629722120606,0.007330285168147193
0.0071174514913975966,0.006187071933095255
0.006492890868775039,0.008402034961837704
0.006291138726215862,0.005101652338203616
0.005737064469850983,0.005600844794252711
0.005624216846861799,0.005724814803904434
0.005289834773939606,0.0050394139049266765
