train_loss,val_loss
0.5140984164354002,0.05102081526361435
0.014343837816011498,0.003798873740302817
0.0048602113375047955,0.00476383823034694
0.0040099007226503565,0.002886651256556962
0.0035868110575411004,0.00256651208558295
0.003200199879180814,0.002426149045266101
0.0029160935143167934,0.0022840038727636814
0.0026151044435516386,0.001955847881886026
0.0024271573506234358,0.0021254019298643035
0.002269771521754683,0.001975880465625934
